Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark,cum-trans
8,6565,6167,9635,16103,7328,9564,55362,10,5,3,13,7,9,47,2450,2922,741,1894,1586,886,975,885,66,720,476,108,7,2,1,0.001,21,24.1,145
9,6584,6205,9741,16268,7072,9764,55634,23,7,7,29,11,7,84,2462,2910,771,1842,1548,910,960,870,78,719,469,98,23,7,1,0.002,37,28.6,224
10,6656,6222,9734,16291,7299,9808,56010,20,8,10,52,11,13,114,2499,2944,786,1909,1600,881,957,895,77,786,483,83,18,5,1,0.002,47,30.9,325
1,6645,6260,9730,16234,7162,9763,55794,0,0,1,1,0,0,2,2450,2931,758,1923,1561,876,1002,886,80,780,457,93,1,0,0,0,1,0,1
2,6758,6288,9788,16131,7310,9758,56033,0,0,0,0,0,0,0,2511,2887,738,1916,1582,850,994,834,83,804,457,81,0,0,0,0,0,9,1
3,6855,6334,9691,16019,7299,9741,55939,0,0,0,0,0,0,0,2528,2968,797,1871,1635,900,1013,892,96,761,477,76,0,0,0,0,0,9,1
4,6875,6191,9825,16190,7306,9700,56087,0,0,0,0,0,0,0,2545,2904,759,1940,1642,898,1019,866,74,778,517,100,0,0,0,0,0,9,1
5,6835,6270,9733,15984,7173,9596,55591,0,0,0,0,0,0,0,2559,2949,795,1874,1554,858,1042,866,102,778,417,91,0,0,0,0,0,9,1
6,6840,6197,9542,16105,7098,9611,55393,0,0,0,0,0,0,0,2490,2911,804,1867,1550,878,1029,901,86,754,465,86,0,0,0,0,0,9,1
7,6800,6075,9686,16152,7128,9623,55464,0,0,0,0,0,0,0,2559,2876,757,1998,1580,867,1028,824,67,806,488,99,0,0,0,0,0,9,1
8,6629,6250,9526,16101,7205,9664,55375,0,0,0,0,0,0,0,2430,2940,795,1857,1575,847,942,869,77,782,466,102,0,0,0,0,0,9,1
9,6722,6064,9586,16140,7193,9778,55483,0,0,0,0,0,0,0,2570,2800,765,1899,1642,867,1018,833,75,769,508,82,0,0,0,0,0,9,1
10,6588,6176,9744,16161,7268,9730,55667,0,0,0,0,0,0,0,2393,2879,783,1973,1594,901,1001,865,75,771,518,82,0,0,0,0,0,9,1
1,6634,6208,9794,16299,7194,9701,55830,0,0,1,1,0,1,3,2454,2881,803,1902,1580,890,966,886,83,775,461,83,0,0,0,0,1,0,2
2,6763,6167,9920,16300,7235,9788,56173,0,0,0,3,0,0,3,2553,2903,775,1883,1621,882,1017,862,89,722,473,106,0,0,0,0,2,10.2,4
3,6627,6341,9788,16138,7312,9785,55991,0,0,2,6,0,2,10,2445,2924,784,1916,1558,853,973,903,67,754,466,89,2,0,0,0,5,10.2,12
4,6767,6316,9707,16272,7301,9775,56138,0,3,4,9,2,4,22,2492,3029,756,1902,1609,884,1018,896,79,767,502,95,4,1,1,0,10,10.2,34
5,6756,6274,9722,16202,7220,9857,56031,3,4,5,14,4,5,35,2471,2971,813,1940,1580,937,927,872,74,757,470,92,6,0,1,0,14,21.9,68
6,6810,6116,9522,16203,7242,9658,55551,11,6,10,20,11,9,67,2577,2949,826,1853,1550,871,1041,844,70,731,488,97,13,3,1,0.001,29,21.9,133
7,6611,6032,9808,16344,7207,9814,55816,30,5,8,46,12,25,126,2432,2833,777,1942,1523,856,937,833,78,776,445,92,27,9,1,0.003,55,25.1,245
8,6582,6299,9882,16407,7263,9582,56015,30,13,15,73,23,23,177,2481,2913,776,1964,1618,895,1014,888,77,801,479,79,29,13,1,0.004,89,25.1,415
9,6665,6234,9745,16289,7029,9814,55776,53,25,36,114,35,44,307,2479,2925,752,1957,1581,888,1014,876,70,772,425,89,63,21,1,0.006,128,38.2,728
10,6644,6205,9505,16075,7292,9781,55502,91,39,52,148,49,37,416,2442,2922,759,1901,1617,935,984,817,81,771,502,88,89,28,1,0.009,160,38.2,1135
1,6674,6295,9771,16302,7146,9567,55755,1,0,0,1,0,0,2,2489,2932,747,1955,1553,840,1049,864,86,759,476,84,2,0,0,0,0,0,3
2,6704,6191,9492,16115,7172,9830,55504,0,0,0,0,0,0,0,2419,2853,756,1856,1593,860,972,854,60,773,511,99,0,0,0,0,0,2.2,3
3,6844,6065,9610,16032,7314,9741,55606,0,0,0,0,0,0,0,2506,2914,775,2000,1622,882,974,872,78,794,504,96,0,0,0,0,0,2.2,3
4,6682,6167,9520,16064,7179,9557,55169,0,0,0,0,0,0,0,2436,2772,767,1959,1566,863,978,835,76,782,481,93,0,0,0,0,0,2.2,3
5,6795,6098,9589,15892,7073,9563,55010,0,0,0,0,0,0,0,2543,2854,805,1847,1567,848,1013,843,97,747,480,81,0,0,0,0,0,2.2,3
6,6710,6061,9582,15929,7160,9533,54975,0,0,0,0,0,0,0,2488,2817,743,1938,1531,848,977,818,64,766,464,86,0,0,0,0,0,2.2,3
7,6647,6173,9570,15986,7080,9573,55029,0,0,0,0,0,0,0,2388,2843,741,1902,1587,863,986,864,72,770,482,73,0,0,0,0,0,2.2,3
8,6748,6126,9608,15997,7099,9550,55128,0,0,0,0,0,0,0,2581,2877,732,1891,1582,875,981,900,80,756,474,90,0,0,0,0,0,2.2,3
