Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark,cum-trans
6,6611,6072,9599,16118,7110,9610,55120,9,3,7,12,3,6,40,2425,2864,746,1885,1569,882,1018,861,72,751,450,89,10,4,1,0.001,14,78.1,92
7,6549,6173,9581,16231,7058,9565,55157,11,7,3,15,3,7,46,2380,2878,728,1963,1558,872,951,860,64,758,475,81,16,5,1,0.002,13,78.1,130
8,6646,6153,9525,16143,7121,9718,55306,15,4,8,13,7,13,60,2432,2894,779,1928,1535,875,977,840,78,792,464,80,10,3,1,0.001,21,78.1,190
9,6661,6052,9796,16317,7168,9692,55686,19,5,8,23,12,9,76,2485,2841,778,1933,1599,868,969,896,88,785,446,75,17,5,1,0.002,30,78.1,260
10,6570,6248,9629,16252,7191,9712,55602,32,3,8,27,10,4,84,2465,2975,750,1904,1544,830,978,858,86,726,458,90,23,6,1,0.002,39,78.1,343
1,6661,6239,9736,16260,7110,9817,55823,0,0,1,1,0,1,3,2485,2880,777,1878,1550,859,1003,879,79,762,430,88,0,0,0,0,1,0,2
2,6761,6160,9703,16027,7269,9562,55482,0,0,0,0,0,0,0,2453,2862,773,1937,1555,822,1000,875,77,760,460,79,0,0,0,0,0,4.5,2
3,6794,6212,9604,15974,7176,9648,55408,0,0,0,0,0,0,0,2476,2840,804,1861,1598,867,994,851,85,765,470,71,0,0,0,0,0,4.5,2
4,6834,6110,9647,16015,7179,9571,55356,0,0,0,0,0,0,0,2457,2954,822,2008,1585,829,1032,868,94,833,462,79,0,0,0,0,0,4.5,2
5,6764,6167,9557,16015,7120,9518,55141,0,0,0,0,0,0,0,2495,2926,755,1881,1533,887,989,844,59,771,443,79,0,0,0,0,0,4.5,2
6,6684,6118,9555,16051,7027,9695,55130,0,0,0,0,0,0,0,2512,2984,743,1912,1505,918,975,888,66,767,459,87,0,0,0,0,0,4.5,2
7,6504,6113,9416,16129,7160,9533,54855,0,0,0,0,0,0,0,2419,2880,724,1938,1564,844,996,801,79,793,445,73,0,0,0,0,0,4.5,2
8,6521,6057,9647,16145,7126,9519,55015,0,0,0,0,0,0,0,2435,2863,744,1908,1553,844,971,893,67,740,471,82,0,0,0,0,0,4.5,2
9,6477,6234,9778,16246,7104,9530,55369,0,0,0,0,0,0,0,2358,2960,806,1963,1549,845,902,871,99,798,453,95,0,0,0,0,0,4.5,2
10,6594,6215,9533,16087,7080,9569,55078,0,0,0,0,0,0,0,2449,2839,753,1895,1557,841,973,829,66,796,476,94,0,0,0,0,0,4.5,2
1,6677,6237,9602,16266,7169,9791,55742,0,0,1,0,0,0,1,2508,2976,779,1943,1640,899,995,871,65,773,487,77,0,0,0,0,1,0,0
2,6643,6173,9742,16144,7301,9718,55721,0,0,0,0,0,0,0,2469,2869,775,1928,1610,883,1021,842,90,766,450,87,0,0,0,0,0,1,0
3,6654,6222,9750,16243,7214,9753,55836,0,0,0,0,0,0,0,2440,2891,787,1807,1582,864,994,878,69,719,420,78,0,0,0,0,0,1,0
4,6702,6204,9889,16424,7315,9666,56200,0,0,0,0,0,0,0,2497,2969,860,1902,1566,885,972,904,82,735,486,77,0,0,0,0,0,1,0
5,6654,6223,9997,16513,7154,9761,56302,0,0,0,0,0,0,0,2458,2918,816,1981,1606,900,1022,849,75,783,482,85,0,0,0,0,0,1,0
6,6703,6348,9913,16477,7264,9646,56351,0,0,0,0,0,0,0,2511,2945,795,1916,1588,866,1034,893,72,801,471,77,0,0,0,0,0,1,0
7,6771,6357,9789,16462,7168,9899,56446,0,0,0,0,0,0,0,2540,2964,796,1918,1635,914,943,861,85,770,477,93,0,0,0,0,0,1,0
8,6810,6206,9679,16257,7342,9708,56002,0,0,0,0,0,0,0,2587,2949,743,1966,1576,856,1012,889,77,754,470,74,0,0,0,0,0,1,0
9,6637,6172,9872,16347,7194,9870,56092,0,0,0,0,0,0,0,2432,3017,813,1927,1600,872,965,865,102,777,472,84,0,0,0,0,0,1,0
10,6585,6215,9836,16390,7332,9663,56021,0,0,0,0,0,0,0,2488,2883,774,1912,1576,831,1018,863,84,713,482,93,0,0,0,0,0,1,0
1,6709,6376,9738,16400,7073,9749,56045,0,1,0,0,0,0,1,2497,3060,776,1921,1540,850,995,937,75,725,445,71,1,0,0,0,0,0,0
2,6739,6160,9836,16395,7314,9807,56251,0,0,0,0,0,0,0,2444,2878,755,1980,1673,846,984,901,70,804,483,81,0,0,0,0,0,0,0
3,6728,6282,9687,16294,7316,9917,56224,0,0,0,0,0,0,0,2506,3005,799,1950,1596,923,959,881,73,757,490,97,0,0,0,0,0,0,0
4,6646,6105,9840,16474,7268,9828,56161,0,0,0,0,0,0,0,2440,2851,780,1920,1579,851,989,836,92,791,464,89,0,0,0,0,0,0,0
5,6628,6241,9915,16597,7305,9881,56567,0,0,0,0,0,0,0,2402,2933,769,1994,1647,851,965,883,81,799,514,71,0,0,0,0,0,0,0
6,6686,6188,9830,16598,7403,9911,56616,0,0,0,0,0,0,0,2474,2878,759,1995,1675,850,945,861,69,815,529,79,0,0,0,0,0,0,0
7,6699,6297,10020,16602,7422,9882,56922,0,0,0,0,0,0,0,2485,2913,828,1993,1633,866,982,864,82,809,524,78,0,0,0,0,0,0,0
8,6746,6360,10073,16839,7345,9994,57357,0,0,0,0,0,0,0,2507,3058,833,1999,1620,950,1037,934,77,810,501,96,0,0,0,0,0,0,0
9,6703,6390,9989,16837,7363,9969,57251,0,0,0,0,0,0,0,2431,2966,802,2004,1557,893,985,890,82,809,459,102,0,0,0,0,0,0,0
10,6864,6346,9919,16801,7380,10084,57394,0,0,0,0,0,0,0,2597,2950,806,1979,1660,898,1023,858,72,810,498,62,0,0,0,0,0,0,0
1,6687,6252,9777,16295,7172,9704,55887,0,0,2,1,0,0,3,2514,2943,825,1913,1544,867,1019,856,77,767,422,83,0,0,0,0,1,0,2
2,6681,6156,9693,16130,7253,9737,55650,0,2,0,2,0,0,4,2446,2887,755,1940,1578,922,933,890,76,770,443,90,0,0,0,0,4,2.8,4
3,6699,6093,9686,16099,7169,9686,55432,4,0,1,3,3,0,11,2447,2732,822,1922,1666,919,968,806,93,742,507,109,5,1,1,0,4,3.6,17
4,6753,6070,9619,16128,7177,9662,55409,7,0,0,2,0,1,10,2502,2753,771,1904,1555,868,985,831,85,767,527,95,3,0,1,0,4,4.2,24
5,6741,6155,9590,16085,7180,9788,55539,7,0,0,0,0,0,7,2436,2921,813,1924,1582,869,977,854,79,737,483,92,3,0,1,0,3,4.2,32
6,6780,6022,9704,16171,7293,9688,55658,9,0,0,2,0,0,11,2537,2771,790,1879,1626,893,1043,854,78,743,454,86,3,2,1,0.001,5,5,42
7,6750,6130,9857,16302,7143,9550,55732,15,0,0,2,0,3,20,2515,2898,696,1935,1603,848,1029,902,84,765,481,86,4,4,1,0.001,7,5.8,57
8,6674,6365,9686,16195,7069,9647,55636,10,1,0,2,4,3,20,2526,2932,787,1944,1526,838,1013,899,67,771,463,71,5,3,1,0.001,11,7.3,70
9,6802,6220,9618,16164,7204,9792,55800,10,1,0,5,2,3,21,2475,2869,769,1950,1583,883,974,850,69,810,490,80,4,1,1,0,11,9.1,94
10,6815,6152,9655,16120,7307,9702,55751,13,2,5,17,4,4,45,2484,2825,746,1897,1612,905,1009,841,82,754,445,89,8,2,1,0.001,18,11,137
1,6660,6284,9702,16351,7159,9709,55865,0,1,0,1,0,0,2,2482,2920,800,1926,1570,899,967,858,91,770,454,81,1,0,0,0,1,0,1
2,6710,6139,9633,16213,7158,9685,55538,0,0,0,2,0,0,2,2476,2812,766,1911,1558,818,971,819,71,763,470,76,0,0,0,0,1,2,2
3,6756,6139,9614,16041,7163,9527,55240,1,1,0,2,1,1,6,2451,2848,800,1910,1546,866,934,834,81,817,472,77,1,0,0,0,4,3.6,10
4,6771,6077,9668,16147,7081,9712,55456,0,1,2,7,1,0,11,2442,2892,770,1933,1564,897,980,851,86,798,489,88,2,2,1,0.001,7,4.5,24
5,6675,6130,9776,15938,7178,9500,55197,1,2,3,8,2,2,18,2436,2917,803,1893,1568,935,1000,870,79,752,460,79,6,1,1,0,8,5.1,40
6,6659,6284,9626,16067,6954,9637,55227,5,3,9,12,3,3,35,2466,2923,810,1872,1441,849,947,877,81,727,445,72,8,5,1,0.002,13,6.7,77
7,6702,6122,9564,16086,7140,9803,55417,8,2,2,13,6,4,35,2475,2969,798,1878,1571,877,996,902,69,712,478,93,9,4,1,0.001,17,12.2,111
8,6572,6035,9619,16166,7239,9708,55339,23,3,5,20,4,9,64,2460,2834,808,1903,1603,898,1005,840,84,748,472,77,20,6,1,0.002,24,15.3,174
9,6521,6076,9455,16232,7217,9730,55231,20,4,10,26,7,16,83,2430,2827,755,1899,1599,852,994,857,82,782,450,77,17,2,1,0.001,40,17.5,256
10,6551,5995,9859,16266,7212,9743,55626,25,4,14,40,12,15,110,2377,2790,780,1953,1589,873,968,805,88,802,495,91,24,7,1,0.002,49,17.5,358
1,6668,6316,9498,16202,7203,9730,55617,0,1,0,0,0,0,1,2455,3035,732,1860,1597,810,1001,932,63,764,493,84,1,0,0,0,0,0,0
2,6656,6016,9694,16124,7335,9641,55466,0,0,0,0,0,0,0,2448,2829,766,1909,1644,853,978,837,88,776,499,83,0,0,0,0,0,5.1,0
3,6611,6224,9823,16097,7120,9464,55339,0,0,0,0,0,0,0,2481,2877,787,1928,1547,853,957,847,72,754,462,74,0,0,0,0,0,5.1,0
4,6616,6312,9579,16074,7075,9562,55218,0,0,0,0,0,0,0,2437,2988,730,1851,1560,871,1002,877,83,755,501,80,0,0,0,0,0,5.1,0
5,6697,6146,9617,16083,7114,9700,55357,0,0,0,0,0,0,0,2545,2894,788,1900,1583,861,1010,875,90,792,495,75,0,0,0,0,0,5.1,0
6,6618,6155,9724,16084,7193,9529,55303,0,0,0,0,0,0,0,2493,2864,830,1907,1561,895,1008,860,69,773,459,76,0,0,0,0,0,5.1,0
7,6573,6200,9597,16176,7080,9689,55315,0,0,0,0,0,0,0,2428,2867,780,1918,1587,882,1009,862,83,768,468,84,0,0,0,0,0,5.1,0
8,6610,6179,9633,16053,7224,9656,55355,0,0,0,0,0,0,0,2495,2915,770,1884,1556,853,1000,887,79,713,500,94,0,0,0,0,0,5.1,0
9,6583,6207,9559,15973,7132,9641,55095,0,0,0,0,0,0,0,2432,2979,770,1889,1596,880,994,936,68,748,475,85,0,0,0,0,0,5.1,0
10,6557,6075,9613,16002,7163,9442,54852,0,0,0,0,0,0,0,2399,2869,772,1913,1550,874,964,905,66,721,455,76,0,0,0,0,0,5.1,0
1,6650,6245,9679,16326,7194,9735,55829,0,0,1,1,0,0,2,2401,2940,808,1940,1573,887,962,877,111,797,461,73,0,0,0,0,1,0,1
2,6745,6193,9575,16116,7255,9725,55609,0,0,0,0,0,0,0,2454,2961,766,1938,1561,878,983,912,74,762,478,77,0,0,0,0,0,2.2,1
3,6694,6037,9705,16285,7285,9579,55585,0,0,0,0,0,0,0,2435,2837,778,1956,1604,870,942,881,73,795,459,77,0,0,0,0,0,2.2,1
4,6681,6251,9627,16371,7164,9704,55798,0,0,0,0,0,0,0,2479,2931,778,1956,1567,881,947,882,70,784,504,87,0,0,0,0,0,2.2,1
5,6685,6145,9763,16459,7199,9796,56047,0,0,0,0,0,0,0,2514,2936,748,2012,1519,865,1017,887,79,841,464,59,0,0,0,0,0,2.2,1
6,6574,6212,9952,16450,7309,9871,56368,0,0,0,0,0,0,0,2392,2944,782,1950,1615,887,950,927,81,793,504,61,0,0,0,0,0,2.2,1
7,6597,6378,9800,16605,7316,9846,56542,0,0,0,0,0,0,0,2408,2994,843,1955,1660,920,957,877,91,813,506,106,0,0,0,0,0,2.2,1
8,6743,6231,9870,16558,7251,9938,56591,0,0,0,0,0,0,0,2467,2885,753,1977,1563,871,960,860,80,795,468,74,0,0,0,0,0,2.2,1
9,6803,6335,9877,16628,7435,9839,56917,0,0,0,0,0,0,0,2497,2942,834,1921,1666,852,992,871,76,761,484,82,0,0,0,0,0,2.2,1
10,6878,6339,10013,16717,7333,9860,57140,0,0,0,0,0,0,0,2553,2994,805,1936,1612,878,1021,914,82,790,492,88,0,0,0,0,0,2.2,1
1,6599,6231,9727,16318,7185,9597,55657,0,0,1,0,0,0,1,2390,2969,800,1949,1602,899,965,901,78,753,489,96,0,0,0,0,1,0,1
2,6687,6247,9763,16341,7103,9812,55953,0,1,0,0,1,0,2,2484,2843,797,1930,1561,878,1005,850,84,768,442,75,2,1,1,0,0,11.2,4
3,6826,6219,9805,16046,7279,9796,55971,0,0,0,0,0,0,0,2527,2846,803,1922,1637,933,1027,876,82,789,464,93,0,0,1,0,0,11.2,4
4,6876,6232,9566,16161,7222,9760,55817,0,0,0,0,0,0,0,2618,2971,791,1901,1575,870,1060,909,60,752,466,78,0,0,1,0,0,11.2,4
5,6722,6074,9477,16259,7218,9743,55493,0,0,0,0,0,0,0,2543,2885,733,1854,1556,896,993,841,67,767,437,90,0,0,1,0,0,11.2,4
6,6545,6080,9706,16274,7293,9905,55803,0,0,0,0,0,0,0,2477,2813,795,1880,1609,888,981,862,68,751,486,101,0,0,1,0,0,11.2,4
7,6558,6164,9902,16410,7332,9853,56219,0,0,0,0,0,0,0,2440,2913,779,1888,1630,915,1006,848,93,769,494,80,0,0,1,0,0,11.2,4
8,6533,6334,9816,16518,7274,9837,56312,0,0,0,0,0,0,0,2379,2995,793,1931,1600,906,944,879,78,750,443,100,0,0,1,0,0,11.2,4
9,6704,6298,9910,16421,7330,9865,56528,0,0,0,0,0,0,0,2458,2915,752,1902,1594,879,976,866,95,751,442,97,0,0,1,0,0,11.2,4
10,6760,6502,9854,16467,7331,9803,56717,0,0,0,0,0,0,0,2458,3101,782,1989,1612,864,979,961,83,735,472,69,0,0,1,0,0,11.2,4
1,6653,6278,9770,16247,7216,9862,56026,0,0,0,1,0,1,2,2519,2944,794,1926,1590,862,994,852,81,772,472,88,0,0,0,0,1,0,2
2,6656,6224,9807,16154,7344,9760,55945,0,0,1,2,1,0,4,2476,2876,752,1869,1611,912,963,862,62,761,492,96,0,0,0,0,1,1.4,5
3,6731,6304,9562,16138,7190,9814,55739,0,0,0,3,1,3,7,2529,2939,766,1894,1601,872,996,859,67,771,489,94,0,0,0,0,3,12.1,16
4,6797,6101,9684,16217,7271,9684,55754,0,1,3,5,2,4,15,2465,2850,780,1928,1614,848,978,882,66,777,467,83,2,0,0,0,4,12.5,28
5,6787,6255,9736,16078,7173,9472,55501,3,5,2,4,4,4,22,2568,2943,767,1900,1586,850,1020,882,70,729,488,87,3,2,1,0.001,8,13,51
6,6700,6237,9615,16093,7082,9591,55318,9,3,6,8,2,3,31,2461,2919,796,1870,1567,874,1012,929,80,739,480,104,8,2,1,0.001,12,14,74
7,6753,6100,9558,16028,7135,9696,55270,9,3,2,17,3,2,36,2509,2819,730,1900,1563,838,1044,807,68,803,460,82,4,1,1,0,16,14,108
8,6727,6128,9659,16177,7261,9649,55601,17,5,8,33,5,9,77,2477,2850,744,1912,1608,871,1035,906,78,736,507,90,17,8,1,0.002,27,14,186
9,6708,6153,9703,16197,7137,9670,55568,17,6,12,40,4,9,88,2558,2839,799,1921,1608,880,977,868,90,764,454,84,13,4,1,0.001,33,29.3,274
10,6618,6186,9555,16203,7205,9597,55364,23,15,6,45,13,16,118,2387,2886,744,1994,1493,843,981,854,87,804,464,85,28,10,1,0.003,47,33.2,396
1,6651,6284,9729,16240,7210,9555,55669,0,0,1,0,1,0,2,2378,2942,831,1892,1609,864,970,882,92,752,468,85,1,0,0,0,1,0,1
2,6796,6198,9687,16040,7087,9453,55261,0,0,0,0,0,0,0,2538,2938,769,1902,1584,904,995,882,73,770,497,79,0,0,0,0,0,1,1
3,6717,6170,9506,15844,7018,9409,54664,0,0,0,0,0,0,0,2543,2952,757,1876,1503,843,1002,919,63,792,457,59,0,0,0,0,0,1,1
4,6563,6070,9370,15830,7008,9528,54369,0,0,0,0,0,0,0,2423,2831,746,1864,1548,866,982,803,77,745,469,93,0,0,0,0,0,1,1
5,6609,5984,9617,15863,7112,9471,54656,0,0,0,0,0,0,0,2475,2805,803,1814,1516,798,966,829,71,722,437,82,0,0,0,0,0,1,1
6,6525,6131,9448,16045,7004,9740,54893,0,0,0,0,0,0,0,2371,2931,783,1976,1546,871,926,859,73,788,461,85,0,0,0,0,0,1,1
7,6563,6062,9476,15931,7185,9529,54746,0,0,0,0,0,0,0,2401,2846,783,1906,1587,861,922,879,88,726,477,82,0,0,0,0,0,1,1
8,6587,6114,9449,15957,7083,9518,54708,0,0,0,0,0,0,0,2474,2882,718,1902,1613,894,991,854,72,754,466,90,0,0,0,0,0,1,1
9,6563,6005,9608,16058,7070,9754,55058,0,0,0,0,0,0,0,2399,2830,721,1899,1561,895,972,840,66,720,454,96,0,0,0,0,0,1,1
10,6526,6211,9525,16082,7250,9690,55284,0,0,0,0,0,0,0,2485,2931,756,1930,1565,881,956,838,81,736,487,94,0,0,0,0,0,1,1
1,6636,6357,9842,16206,7152,9808,56001,0,0,1,1,0,0,2,2482,2999,798,1902,1577,908,999,892,86,729,465,90,1,0,0,0,1,0,2
2,6704,6298,9642,16057,7299,9662,55662,0,0,0,0,0,0,0,2489,2954,693,1900,1641,849,989,887,74,778,475,82,0,0,0,0,0,1,2
3,6716,6208,9504,15998,7194,9621,55241,0,0,0,0,0,0,0,2484,2944,756,1945,1519,864,981,909,80,756,437,104,0,0,0,0,0,1,2
4,6693,6101,9656,15981,7134,9492,55057,0,0,0,0,0,0,0,2515,2843,804,1897,1559,856,1015,851,81,764,495,86,0,0,0,0,0,1,2
5,6608,6122,9680,16022,7107,9575,55114,0,0,0,0,0,0,0,2402,2892,792,1873,1586,878,943,850,76,728,449,80,0,0,0,0,0,1,2
6,6653,6131,9466,16050,7056,9887,55243,0,0,0,0,0,0,0,2426,2874,807,1945,1536,854,997,853,77,800,466,75,0,0,0,0,0,1,2
7,6649,5983,9631,16098,7382,9753,55496,0,0,0,0,0,0,0,2380,2736,760,1961,1604,881,968,830,68,766,484,88,0,0,0,0,0,1,2
8,6673,6187,9776,16181,7297,9566,55680,0,0,0,0,0,0,0,2505,2964,789,1902,1633,845,1030,884,75,800,477,78,0,0,0,0,0,1,2
9,6612,6199,9871,16237,7074,9609,55602,0,0,0,0,0,0,0,2442,2954,708,1904,1531,896,954,853,77,722,470,88,0,0,0,0,0,1,2
10,6635,6328,9729,16224,7156,9703,55775,0,0,0,0,0,0,0,2486,2979,814,1942,1563,859,1017,919,86,756,436,90,0,0,0,0,0,1,2
1,6635,6272,9643,16295,7206,10005,56056,0,1,0,0,0,0,1,2396,2966,716,1941,1545,885,972,898,77,763,466,81,0,0,0,0,1,0,0
2,6704,6254,9865,16163,7437,9801,56224,1,0,0,1,0,0,2,2431,2905,826,1905,1621,906,1027,852,79,756,492,93,0,0,0,0,1,1,2
3,6749,6207,9815,16165,7285,9688,55909,2,3,0,4,1,1,11,2479,2891,784,1856,1545,909,978,862,71,731,446,100,2,1,1,0,4,1.4,12
4,6820,6216,9752,16366,7127,9856,56137,8,0,2,6,5,4,25,2501,2948,811,1983,1601,872,1002,898,86,794,471,86,6,0,1,0,8,4.5,35
5,6771,6221,9564,16059,7393,9857,55865,13,2,3,10,1,7,36,2492,2852,797,1992,1568,857,968,884,70,811,435,87,7,0,1,0,10,4.5,64
