Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark,cum-trans
2,6671,6225,9702,16085,7348,9610,55641,0,0,0,0,0,0,0,2403,2890,720,1936,1621,836,988,893,74,786,475,86,0,0,0,0,0,1.4,0
3,6762,6201,9634,15983,7205,9711,55496,0,0,0,0,0,0,0,2560,2959,781,1909,1600,845,1039,854,72,763,521,80,0,0,0,0,0,1.4,0
4,6614,6149,9643,15843,7234,9539,55022,0,0,0,0,0,0,0,2419,2906,773,1857,1593,812,950,875,86,726,475,60,0,0,0,0,0,1.4,0
5,6616,6250,9445,15893,7055,9574,54833,0,0,0,0,0,0,0,2476,2977,762,1840,1544,841,985,904,73,718,460,103,0,0,0,0,0,1.4,0
6,6573,6037,9417,16029,7133,9607,54796,0,0,0,0,0,0,0,2447,2862,734,1845,1579,853,1046,865,79,757,500,88,0,0,0,0,0,1.4,0
7,6550,6061,9573,16020,7080,9597,54881,0,0,0,0,0,0,0,2358,2793,763,1948,1565,856,985,861,97,743,451,71,0,0,0,0,0,1.4,0
8,6631,6087,9478,15913,7131,9662,54902,0,0,0,0,0,0,0,2432,2830,748,1850,1599,891,964,809,70,762,468,76,0,0,0,0,0,1.4,0
9,6638,6021,9574,16022,7071,9541,54867,0,0,0,0,0,0,0,2507,2856,730,1948,1563,823,975,884,63,775,481,81,0,0,0,0,0,1.4,0
10,6508,6153,9538,15970,7076,9570,54815,0,0,0,0,0,0,0,2388,2932,723,1886,1539,823,972,909,70,724,444,81,0,0,0,0,0,1.4,0
1,6634,6247,9718,16344,7120,9697,55760,0,0,1,2,0,1,4,2372,2854,783,1988,1591,885,985,835,81,797,472,99,2,0,0,0,2,0,3
2,6807,6202,9631,16086,7159,9672,55557,0,1,1,2,1,0,5,2476,2900,750,1928,1557,891,1011,836,73,728,486,90,2,0,0,0,2,1,7
3,6796,6183,9594,15934,7197,9554,55258,1,1,0,2,2,0,6,2520,2899,713,1918,1498,845,986,919,58,756,458,93,1,0,0,0,5,6.1,16
4,6772,6185,9625,16144,7078,9638,55442,2,1,3,10,1,5,22,2508,2893,779,1867,1600,885,981,832,65,757,455,90,3,0,0,0,8,6.1,38
5,6721,6113,9698,15988,7168,9554,55242,4,3,2,9,3,3,24,2496,2843,815,1881,1566,871,983,859,72,755,439,68,6,2,1,0.001,12,11.4,63
6,6662,6202,9833,16102,7074,9604,55477,2,2,4,10,2,5,25,2473,2878,796,1880,1545,920,968,853,81,734,491,89,1,0,1,0,13,20,89
7,6678,6326,9573,16073,7057,9565,55272,3,7,3,11,4,7,35,2456,2934,772,1935,1545,835,1015,853,70,771,474,94,6,2,1,0.001,14,20,121
8,6784,6123,9509,15942,7102,9462,54922,22,6,3,22,5,7,65,2531,2912,772,1876,1565,834,1010,901,96,734,472,92,11,6,1,0.002,31,27.2,188
9,6665,6008,9409,15986,6936,9581,54585,32,6,7,39,12,6,102,2487,2877,717,1893,1529,895,1012,845,78,727,458,89,20,4,1,0.001,43,29.4,277
10,6471,6016,9669,15961,7098,9596,54811,53,7,14,58,9,28,169,2351,2882,767,1835,1538,890,955,842,85,741,482,93,38,16,1,0.005,61,29.4,447
1,6631,6263,9689,16317,7118,9704,55722,0,0,1,0,1,0,2,2531,2898,758,1973,1537,821,1005,834,65,804,468,84,1,0,0,0,1,0,1
2,6693,6167,9506,16108,7232,9684,55390,0,1,2,1,0,0,4,2536,2843,755,1872,1618,830,1029,817,72,748,492,70,0,0,0,0,2,3.6,4
3,6687,6068,9699,16129,7258,9568,55409,3,0,0,1,0,0,4,2484,2858,782,1995,1610,897,977,808,80,808,473,100,0,0,0,0,4,3.6,7
4,6638,6215,9692,16087,7072,9764,55468,3,1,0,3,2,0,9,2370,2932,838,1894,1597,820,910,894,77,764,499,83,1,1,1,0,6,3.6,13
5,6753,6132,9517,16103,7371,9682,55558,2,1,3,5,1,2,14,2497,2828,755,1936,1575,849,1016,855,80,767,485,86,2,2,1,0.001,7,20.1,25
6,6770,6088,9730,16303,7188,9809,55888,4,5,4,13,6,4,36,2474,2844,787,1934,1590,917,1028,815,90,737,484,89,6,1,1,0,17,21.8,59
7,6718,6190,9602,16270,7241,9804,55825,9,4,7,19,7,9,55,2541,2902,813,1933,1673,926,1075,851,87,736,514,98,10,4,1,0.001,21,22.1,115
8,6673,6167,9749,16185,7238,9641,55653,10,12,7,29,11,9,78,2505,2945,778,1907,1606,830,980,919,71,767,498,85,18,5,1,0.002,36,23.4,201
9,6558,6241,9598,16398,7185,9734,55714,18,12,10,44,15,26,125,2449,2957,887,2039,1578,883,966,869,71,812,477,96,30,8,1,0.002,45,23.4,311
10,6549,6072,9805,16448,7272,9742,55888,21,21,16,73,25,22,178,2417,2844,725,1912,1549,861,1009,863,80,736,464,90,31,14,1,0.004,74,34.1,474
1,6695,6205,9679,16459,7175,9709,55922,0,1,0,0,0,0,1,2544,2946,784,1895,1641,842,1026,862,63,772,473,94,1,0,0,0,0,0,0
2,6637,6188,9734,16298,7232,9724,55813,0,0,0,0,0,0,0,2444,2823,750,1906,1591,879,965,879,71,781,501,80,0,0,0,0,0,1,0
3,6784,6194,10016,16153,7202,9669,56018,0,0,0,0,0,0,0,2540,2914,800,1960,1596,910,998,864,81,728,473,97,0,0,0,0,0,1,0
4,6683,6381,9590,16148,7173,9720,55695,0,0,0,0,0,0,0,2449,2973,752,1977,1565,892,979,894,71,814,465,97,0,0,0,0,0,1,0
5,6819,6197,9773,16135,7179,9568,55671,0,0,0,0,0,0,0,2522,2870,791,1917,1616,852,959,825,84,759,518,88,0,0,0,0,0,1,0
6,6793,6170,9500,16093,7155,9809,55520,0,0,0,0,0,0,0,2518,2935,713,1845,1604,884,1029,877,69,785,490,85,0,0,0,0,0,1,0
7,6699,6026,9636,16175,7353,9634,55523,0,0,0,0,0,0,0,2491,2888,787,1932,1600,936,977,897,74,761,446,98,0,0,0,0,0,1,0
8,6487,6169,9658,16381,7045,9836,55576,0,0,0,0,0,0,0,2424,2944,810,1985,1518,934,891,889,77,793,450,85,0,0,0,0,0,1,0
9,6502,6173,9770,16295,7229,9751,55720,0,0,0,0,0,0,0,2365,2870,809,1941,1529,841,977,881,91,762,493,87,0,0,0,0,0,1,0
10,6687,6195,9684,16223,7265,9779,55833,0,0,0,0,0,0,0,2469,2905,784,1866,1582,904,968,825,80,775,512,96,0,0,0,0,0,1,0
1,6651,6276,9636,16310,7134,9829,55836,0,1,0,0,0,0,1,2428,2894,736,1894,1595,898,952,870,81,726,474,100,1,0,0,0,0,0,0
2,6809,6109,9669,16177,7312,9789,55865,0,0,0,0,0,0,0,2607,2794,759,1931,1560,845,1068,832,66,791,484,87,0,0,0,0,0,1,0
3,6757,6133,9664,16167,7293,9914,55928,0,0,0,0,0,0,0,2550,2907,800,1863,1593,900,1045,838,79,732,484,86,0,0,0,0,0,1,0
4,6630,6249,9773,16290,7382,9790,56114,0,0,0,0,0,0,0,2474,2963,810,1985,1630,885,975,884,82,790,515,94,0,0,0,0,0,1,0
5,6653,6178,9695,16339,7242,9802,55909,0,0,0,0,0,0,0,2461,2953,805,1944,1554,873,957,898,95,745,471,95,0,0,0,0,0,1,0
6,6667,6165,9827,16374,7287,9803,56123,0,0,0,0,0,0,0,2536,2876,822,1979,1564,850,990,842,83,764,478,97,0,0,0,0,0,1,0
7,6640,6209,10022,16285,7341,9726,56223,0,0,0,0,0,0,0,2487,2942,779,1931,1567,888,1006,892,87,771,476,97,0,0,0,0,0,1,0
8,6571,6430,9772,16397,7185,9856,56211,0,0,0,0,0,0,0,2511,3101,751,1913,1628,901,1020,897,71,736,484,90,0,0,0,0,0,1,0
9,6650,6287,9770,16341,7352,9869,56269,0,0,0,0,0,0,0,2440,3016,781,1977,1629,821,977,949,66,829,480,85,0,0,0,0,0,1,0
10,6658,6232,9758,16347,7356,9737,56088,0,0,0,0,0,0,0,2493,2965,782,1875,1622,863,954,879,71,784,483,74,0,0,0,0,0,1,0
1,6654,6204,9568,16266,7192,9748,55632,0,1,0,0,0,0,1,2464,2908,785,1942,1603,891,969,880,78,766,460,83,0,0,0,0,1,0,0
2,6680,6111,9560,16193,7236,9764,55544,0,0,0,0,0,0,0,2454,2773,771,1853,1586,909,995,828,84,740,479,85,0,0,0,0,0,1.4,0
3,6752,6064,9621,16102,7237,9655,55431,0,0,0,0,0,0,0,2491,2833,826,1890,1625,847,1005,872,66,769,491,77,0,0,0,0,0,1.4,0
4,6657,6161,9576,16177,7214,9815,55600,0,0,0,0,0,0,0,2427,2930,793,1951,1555,845,971,838,90,756,479,90,0,0,0,0,0,1.4,0
5,6668,6093,9632,16040,7335,9600,55368,0,0,0,0,0,0,0,2447,2869,759,1851,1620,873,992,852,74,790,492,85,0,0,0,0,0,1.4,0
6,6682,6170,9786,16211,7098,9875,55822,0,0,0,0,0,0,0,2471,2946,788,1914,1549,903,1021,872,76,774,447,81,0,0,0,0,0,1.4,0
7,6637,6308,9653,16217,7297,9753,55865,0,0,0,0,0,0,0,2453,3075,755,1930,1549,924,970,898,80,764,441,89,0,0,0,0,0,1.4,0
8,6621,6256,9691,16374,7210,9933,56085,0,0,0,0,0,0,0,2449,2866,789,1977,1565,866,989,896,91,784,455,87,0,0,0,0,0,1.4,0
9,6726,6138,9605,16287,7423,9793,55972,0,0,0,0,0,0,0,2512,2914,751,1867,1630,879,977,908,91,762,491,92,0,0,0,0,0,1.4,0
10,6674,6202,9986,16513,7292,9780,56447,0,0,0,0,0,0,0,2483,2937,781,2103,1606,850,997,894,70,839,473,85,0,0,0,0,0,1.4,0
1,6630,6288,9768,16319,7168,9622,55795,0,1,0,0,0,0,1,2462,2905,798,1877,1574,852,946,834,91,762,444,81,1,1,1,0,0,0,0
2,6727,6139,9759,16252,7172,9704,55753,0,0,0,0,0,0,0,2513,2785,786,1897,1593,897,1023,816,76,763,466,86,0,0,1,0,0,1,0
3,6724,6183,9544,16112,7135,9682,55380,0,0,0,0,0,0,0,2518,2888,755,1921,1588,893,1067,909,61,785,455,82,0,0,1,0,0,1,0
4,6720,6155,9545,15981,7177,9468,55046,0,0,0,0,0,0,0,2476,2896,735,1885,1564,840,928,888,65,766,460,78,0,0,1,0,0,1,0
5,6692,6092,9595,16101,7100,9529,55109,0,0,0,0,0,0,0,2446,2866,782,1886,1507,838,1021,882,71,759,454,77,0,0,1,0,0,1,0
6,6695,6114,9578,16112,7090,9715,55304,0,0,0,0,0,0,0,2380,2842,775,1868,1544,874,939,827,79,774,471,98,0,0,1,0,0,1,0
7,6752,6127,9778,16104,7280,9557,55598,0,0,0,0,0,0,0,2463,2934,782,1834,1681,835,1013,898,78,785,500,79,0,0,1,0,0,1,0
8,6657,6178,9844,16259,7130,9602,55670,0,0,0,0,0,0,0,2474,2851,756,1968,1562,793,975,828,94,803,495,80,0,0,1,0,0,1,0
9,6731,6277,9652,16165,7200,9852,55877,0,0,0,0,0,0,0,2444,3006,784,1952,1571,907,987,911,85,761,473,84,0,0,1,0,0,1,0
10,6739,6165,9659,16130,7332,9642,55667,0,0,0,0,0,0,0,2542,2952,762,1906,1598,839,1043,876,69,801,496,87,0,0,1,0,0,1,0
1,6660,6312,9764,16279,7118,9650,55783,0,1,0,0,0,0,1,2439,2903,792,1898,1520,891,970,850,73,771,464,94,0,0,0,0,1,0,0
2,6766,6207,9703,16186,7083,9766,55711,4,0,0,1,1,0,6,2546,2866,791,1906,1548,880,1040,838,78,780,466,80,1,0,0,0,3,2.2,6
3,6724,6196,9489,15975,7255,9735,55374,3,0,0,6,0,1,10,2484,2930,764,1916,1573,855,973,823,79,795,412,89,1,1,1,0,5,2.2,14
4,6710,6037,9730,16144,7276,9705,55602,6,0,1,7,2,3,19,2497,2778,719,1914,1618,826,979,808,75,770,506,77,5,2,1,0.001,8,10,28
5,6673,6240,9696,16064,7246,9802,55721,6,5,5,12,1,4,33,2389,2900,767,1901,1585,878,929,881,71,751,461,96,6,1,1,0,13,21.6,62
6,6820,6207,9675,16130,7336,9657,55825,15,3,2,18,5,1,44,2523,2924,853,1963,1607,845,1042,897,100,794,468,84,10,4,1,0.001,21,26.5,101
7,6722,6115,9674,16203,7242,9629,55585,25,6,7,32,11,9,90,2483,2840,762,2005,1581,856,1007,867,77,802,491,71,16,6,1,0.002,37,26.5,188
8,6662,6141,9719,16114,7078,9573,55287,36,12,25,62,18,18,171,2494,2940,759,1920,1556,843,1015,852,82,808,441,93,27,9,1,0.003,72,34.2,343
9,6548,6191,9505,16134,7105,9696,55179,51,33,25,86,24,35,254,2466,2920,786,1955,1599,848,970,864,80,795,481,87,56,16,1,0.005,106,40.7,571
10,6574,6085,9516,15925,7158,9474,54732,80,32,35,129,36,49,361,2376,2863,774,1894,1603,818,960,877,80,776,493,93,81,28,1,0.009,150,40.7,908
1,6609,6293,9608,16344,7171,9727,55752,0,0,0,0,0,0,0,2438,2948,759,1917,1636,889,990,897,76,771,520,79,0,0,0,0,0,0,0
2,6709,6092,9643,16168,7187,9770,55569,0,0,0,0,0,0,0,2544,2874,753,1934,1547,898,1016,877,77,746,486,95,0,0,0,0,0,1,0
3,6608,6176,9792,16130,7278,9651,55635,0,0,0,0,0,0,0,2497,2888,758,1937,1608,813,987,857,68,775,455,83,0,0,0,0,0,1,0
4,6629,6283,9693,16371,7264,9726,55966,0,0,0,0,0,0,0,2444,2911,785,1884,1579,890,965,878,80,746,494,82,0,0,0,0,0,1,0
5,6754,6159,9739,16430,7261,9903,56246,0,0,0,0,0,0,0,2449,2884,782,1978,1655,876,978,863,75,814,496,80,0,0,0,0,0,1,0
6,6775,6227,9829,16383,7408,9723,56345,0,0,0,0,0,0,0,2483,2869,779,1891,1636,908,1008,861,76,788,498,84,0,0,0,0,0,1,0
7,6806,6350,9752,16463,7216,9899,56486,0,0,0,0,0,0,0,2544,3040,748,1948,1537,898,1025,902,76,758,467,86,0,0,0,0,0,1,0
8,6792,6285,9877,16432,7322,9887,56595,0,0,0,0,0,0,0,2438,2994,774,1940,1566,852,967,910,85,783,464,82,0,0,0,0,0,1,0
9,6798,6302,9779,16520,7388,10048,56835,0,0,0,0,0,0,0,2468,3020,778,1984,1674,874,990,907,64,809,469,80,0,0,0,0,0,1,0
10,6798,6294,9892,16493,7457,10032,56966,0,0,0,0,0,0,0,2511,2990,806,1884,1632,898,999,883,79,812,478,84,0,0,0,0,0,1,0
1,6626,6217,9737,16253,7127,9659,55619,0,0,0,0,0,0,0,2499,2953,836,1941,1574,855,999,871,93,751,483,90,0,0,0,0,0,0,0
2,6564,6106,9670,16014,7194,9786,55334,0,0,0,0,0,0,0,2447,2970,770,1880,1650,876,975,864,79,766,459,79,0,0,0,0,0,3.6,0
3,6466,6188,9441,15849,7333,9584,54861,0,0,0,0,0,0,0,2365,2859,782,1906,1586,909,942,863,71,801,501,102,0,0,0,0,0,3.6,0
4,6597,6018,9603,16057,7071,9626,54972,0,0,0,0,0,0,0,2391,2899,777,1899,1555,874,944,835,71,735,450,80,0,0,0,0,0,3.6,0
5,6536,6124,9434,15952,7158,9617,54821,0,0,0,0,0,0,0,2346,2915,774,1880,1526,837,920,862,70,758,457,101,0,0,0,0,0,3.6,0
6,6602,6027,9557,16038,7207,9629,55060,0,0,0,0,0,0,0,2465,2848,757,1860,1632,881,947,852,66,729,485,95,0,0,0,0,0,3.6,0
7,6499,6106,9651,16102,7164,9666,55188,0,0,0,0,0,0,0,2324,2842,750,1872,1606,874,910,847,83,752,483,102,0,0,0,0,0,3.6,0
8,6653,6195,9726,16163,7221,9736,55694,0,0,0,0,0,0,0,2443,2859,762,1988,1606,873,982,850,76,795,485,81,0,0,0,0,0,3.6,0
9,6734,6176,9652,16001,7229,9621,55413,0,0,0,0,0,0,0,2526,2894,757,1903,1572,846,1010,873,73,740,444,82,0,0,0,0,0,3.6,0
10,6645,6235,9671,16090,7102,9577,55320,0,0,0,0,0,0,0,2485,2916,791,1929,1554,843,957,858,75,793,439,65,0,0,0,0,0,3.6,0
1,6673,6319,9733,16244,7074,9789,55832,0,0,1,0,1,0,2,2516,3050,826,1997,1553,939,985,930,86,839,447,92,0,0,0,0,1,0,1
2,6596,6223,9673,15900,7216,9503,55111,0,0,0,0,0,0,0,2459,3014,775,1841,1615,804,1022,908,73,731,469,76,0,0,0,0,0,3.6,3
3,6555,6211,9604,15870,7104,9377,54721,0,0,0,0,0,0,0,2401,2918,778,1876,1607,858,1003,900,75,777,455,84,0,0,0,0,0,3.6,3
4,6629,6147,9463,15844,6905,9480,54468,0,0,0,0,0,0,0,2530,2910,742,1794,1482,848,1015,825,60,706,467,80,0,0,0,0,0,3.6,3
5,6537,6056,9437,15906,7059,9459,54454,0,0,0,0,0,0,0,2391,2776,736,1809,1607,808,926,826,70,729,473,62,0,0,0,0,0,3.6,3
6,6623,6042,9626,15947,7056,9538,54832,0,0,0,0,0,0,0,2477,2826,796,1874,1545,849,991,880,78,745,462,77,0,0,0,0,0,3.6,3
7,6554,6155,9554,15901,7041,9614,54819,0,0,0,0,0,0,0,2410,2868,756,1898,1540,840,1006,865,87,751,471,71,0,0,0,0,0,3.6,3
8,6622,6050,9386,15861,7122,9497,54538,0,0,0,0,0,0,0,2385,2869,719,1888,1572,824,934,841,70,778,467,90,0,0,0,0,0,3.6,3
9,6606,6000,9646,15974,7045,9553,54824,0,0,0,0,0,0,0,2423,2822,752,1920,1541,801,921,797,76,757,460,78,0,0,0,0,0,3.6,3
10,6550,6154,9587,15915,7178,9667,55051,0,0,0,0,0,0,0,2364,2939,719,1953,1575,840,936,904,57,760,451,86,0,0,0,0,0,3.6,3
1,6643,6343,9820,16295,7151,9812,56064,0,0,1,0,0,0,1,2417,2954,793,1944,1594,850,953,882,74,747,501,80,0,0,0,0,0,0,0
2,6795,6244,9796,16123,7373,9763,56094,1,0,0,0,0,0,1,2552,2976,803,1915,1592,913,1036,908,78,796,485,98,0,0,0,0,1,0,2
3,6712,6202,9795,16138,7270,9896,56013,2,0,0,0,0,0,2,2559,2903,793,1901,1639,903,1018,863,87,758,469,98,0,0,0,0,2,2.8,4
4,6623,6289,9810,16205,7385,9741,56053,2,0,0,1,0,0,3,2396,2943,814,1907,1647,887,987,857,99,747,505,85,1,0,0,0,2,2.8,6
5,6785,6275,9756,16319,7232,9683,56050,0,0,0,0,0,0,0,2513,2934,781,1922,1523,845,994,894,64,752,484,98,0,0,0,0,0,2.8,6
6,6762,6183,9814,16422,7268,9822,56271,0,0,0,0,0,0,0,2456,2943,802,1991,1619,906,962,853,82,767,476,82,0,0,0,0,0,2.8,6
7,6729,6229,9599,16333,7215,9755,55860,0,0,0,0,0,0,0,2489,2944,752,1903,1577,843,1023,875,77,769,466,87,0,0,0,0,0,2.8,6
8,6683,6184,9954,16367,7264,9699,56151,0,0,0,0,0,0,0,2545,2921,804,1965,1523,898,983,881,84,800,459,91,0,0,0,0,0,2.8,6
9,6630,6361,9818,16421,7108,9898,56236,0,0,0,0,0,0,0,2467,3003,812,1915,1535,858,1005,911,86,733,446,86,0,0,0,0,0,2.8,6
10,6720,6229,9848,16411,7425,9824,56457,0,0,0,0,0,0,0,2499,2977,763,1926,1618,913,996,927,91,751,477,84,0,0,0,0,0,2.8,6
1,6649,6249,9802,16192,7131,9670,55693,0,0,1,0,0,0,1,2506,2956,788,1892,1525,862,985,885,66,775,445,93,1,0,0,0,0,0,0
2,6605,6251,9772,16272,7197,9672,55769,0,0,0,0,0,0,0,2444,2934,766,1854,1581,846,987,884,85,778,463,91,0,0,0,0,0,1.4,0
3,6624,6237,9748,16269,7253,9764,55895,0,0,0,0,0,0,0,2404,2957,723,1904,1587,909,973,848,65,759,476,84,0,0,0,0,0,1.4,0
4,6710,6207,9780,16267,7209,9647,55820,0,0,0,0,0,0,0,2472,2851,760,1846,1615,824,1000,836,78,721,507,76,0,0,0,0,0,1.4,0
5,6776,6275,9839,16285,7191,9718,56084,0,0,0,0,0,0,0,2479,2947,814,1913,1598,910,1016,899,79,797,460,83,0,0,0,0,0,1.4,0
6,6782,6336,9665,16289,7199,9703,55974,0,0,0,0,0,0,0,2453,2942,814,1960,1595,858,945,898,63,784,514,104,0,0,0,0,0,1.4,0
7,6898,6187,9748,16209,7234,9875,56151,0,0,0,0,0,0,0,2613,2880,823,1885,1512,915,1065,879,62,794,415,106,0,0,0,0,0,1.4,0
8,6804,6134,9706,16251,7260,9808,55963,0,0,0,0,0,0,0,2504,2914,767,1867,1579,912,1003,886,93,736,490,85,0,0,0,0,0,1.4,0
9,6692,6207,9796,16424,7284,9876,56279,0,0,0,0,0,0,0,2429,2885,804,1951,1525,913,979,874,82,764,438,114,0,0,0,0,0,1.4,0
10,6736,6216,9777,16446,7299,9950,56424,0,0,0,0,0,0,0,2481,2968,813,1970,1626,924,967,934,88,795,503,88,0,0,0,0,0,1.4,0
1,6608,6336,9701,16292,7171,9672,55780,0,1,0,0,0,0,1,2430,3057,793,1894,1582,915,921,911,72,726,485,91,1,0,0,0,0,0,0
2,6645,6280,9750,16195,7152,9796,55818,0,0,0,0,0,0,0,2456,2958,777,1893,1576,917,947,862,75,778,466,85,0,0,0,0,0,2.2,0
3,6679,6180,9742,16075,7318,9620,55614,0,0,0,0,0,0,0,2480,3030,799,1889,1605,849,1039,879,97,736,468,87,0,0,0,0,0,2.2,0
4,6573,6266,9844,16236,7143,9591,55653,0,0,0,0,0,0,0,2475,2975,785,1962,1592,851,1019,913,77,789,481,72,0,0,0,0,0,2.2,0
5,6585,6326,9665,16117,7186,9584,55463,0,0,0,0,0,0,0,2427,2970,799,1956,1636,895,974,902,74,795,481,83,0,0,0,0,0,2.2,0
6,6766,6209,9595,16164,7124,9544,55402,0,0,0,0,0,0,0,2495,2963,797,1919,1557,883,1042,864,88,712,487,75,0,0,0,0,0,2.2,0
7,6712,6135,9570,16205,7068,9731,55421,0,0,0,0,0,0,0,2514,2858,747,1926,1520,882,1042,855,72,778,458,89,0,0,0,0,0,2.2,0
8,6717,6179,9760,16112,7219,9650,55637,0,0,0,0,0,0,0,2485,2922,804,1907,1553,866,1010,890,85,722,490,70,0,0,0,0,0,2.2,0
9,6631,6234,9713,16269,7162,9885,55894,0,0,0,0,0,0,0,2466,2869,794,1939,1575,874,938,859,80,746,452,90,0,0,0,0,0,2.2,0
10,6694,6219,9806,16378,7342,9651,56090,0,0,0,0,0,0,0,2487,2909,835,1869,1597,882,1019,857,76,745,466,96,0,0,0,0,0,2.2,0
1,6634,6254,9801,16285,7155,9807,55936,0,0,1,0,0,1,2,2452,2960,795,1952,1478,906,997,932,58,783,439,82,0,0,0,0,1,0,1
2,6656,6291,9629,16168,7285,9729,55758,0,0,0,0,0,0,0,2521,2924,821,1837,1607,818,1036,896,95,707,473,91,0,0,0,0,0,4,1
3,6679,6053,9612,16177,7261,9709,55491,0,0,0,0,0,0,0,2516,2868,777,1925,1600,901,986,905,73,784,454,81,0,0,0,0,0,4,1
4,6559,6158,9614,16299,7198,9793,55621,0,0,0,0,0,0,0,2369,2848,772,1926,1604,915,963,849,88,744,457,80,0,0,0,0,0,4,1
5,6684,6123,9668,16081,7221,9550,55327,0,0,0,0,0,0,0,2461,2865,727,1876,1574,840,994,826,67,746,511,85,0,0,0,0,0,4,1
6,6685,6245,9773,16242,7099,9564,55608,0,0,0,0,0,0,0,2525,2941,774,1950,1598,837,1011,887,78,773,511,98,0,0,0,0,0,4,1
7,6663,6276,9714,16184,7087,9517,55441,0,0,0,0,0,0,0,2434,2880,782,1950,1516,828,971,870,75,786,440,78,0,0,0,0,0,4,1
8,6781,6196,9587,16112,7143,9750,55569,0,0,0,0,0,0,0,2552,2930,790,1921,1564,870,963,904,83,759,501,102,0,0,0,0,0,4,1
9,6706,6133,9645,16186,7166,9618,55454,0,0,0,0,0,0,0,2495,2868,793,1867,1525,906,1014,777,89,732,482,93,0,0,0,0,0,4,1
10,6666,6063,9666,16310,7139,9931,55775,0,0,0,0,0,0,0,2413,2868,776,1980,1553,873,957,868,83,769,427,92,0,0,0,0,0,4,1
1,6652,6330,9780,16313,7128,9735,55938,0,1,0,0,0,0,1,2430,3013,793,1930,1588,868,971,885,70,764,468,70,1,1,1,0,0,0,0
2,6701,6209,9638,16092,7307,9676,55623,0,0,0,0,0,0,0,2440,2907,761,1895,1613,857,973,898,63,760,476,90,0,0,1,0,0,3.2,0
3,6774,6191,9673,16101,7151,9566,55456,0,0,0,0,0,0,0,2536,2799,783,1920,1534,877,1001,860,77,765,476,83,0,0,1,0,0,3.2,0
4,6805,6140,9833,16153,7063,9714,55708,0,0,0,0,0,0,0,2555,2933,787,1965,1570,867,1028,883,84,787,469,90,0,0,1,0,0,3.2,0
5,6671,6259,9708,16016,7260,9435,55349,0,0,0,0,0,0,0,2448,2966,782,1950,1546,839,964,938,74,784,451,88,0,0,1,0,0,3.2,0
