Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark,cum-trans
5,6627,6070,9565,15929,7230,9624,55045,7,3,7,16,4,3,40,2451,2892,804,1874,1501,878,935,813,87,778,458,85,6,3,1,0.001,16,28.2,81
6,6569,6034,9761,16066,7155,9623,55208,10,4,4,22,4,7,51,2421,2855,788,1821,1508,913,1005,870,78,775,467,78,7,4,1,0.001,22,28.2,130
7,6498,6203,9538,16309,7089,9669,55306,16,7,9,29,7,8,76,2333,2872,765,1920,1493,817,929,871,68,780,456,88,11,3,1,0.001,33,28.2,216
8,6673,6098,9705,16281,7244,9954,55955,28,6,7,35,16,19,111,2394,2935,747,1921,1584,849,957,844,76,779,495,87,20,7,1,0.002,39,28.2,318
9,6649,6228,9769,16296,7399,9827,56168,20,16,16,65,26,13,156,2519,2933,793,1883,1660,901,987,893,81,770,482,75,23,7,1,0.002,55,38.1,488
10,6657,6153,9920,16532,7319,9799,56380,50,10,21,89,19,27,216,2437,2912,835,2009,1639,899,991,847,104,837,493,81,44,19,1,0.006,78,38.1,696
1,6637,6240,9828,16170,7175,9867,55917,0,1,0,0,0,0,1,2498,2898,812,1960,1613,913,932,882,68,803,489,74,0,0,0,0,1,0,0
2,6620,6289,9676,16101,7299,9679,55664,3,0,0,0,0,0,3,2481,2889,785,1916,1594,899,1010,861,77,769,477,74,0,0,0,0,2,1.4,3
3,6710,6249,9673,16073,7188,9726,55619,8,0,0,1,2,0,11,2450,2972,747,1935,1538,894,988,886,68,821,448,81,2,1,1,0,5,1.4,11
4,6714,6162,9616,16105,7209,9877,55683,14,0,1,3,1,1,20,2496,2837,743,1880,1566,855,1013,823,70,809,493,87,5,1,1,0,7,2.8,26
5,6752,6074,9847,16119,7381,9801,55974,6,0,0,5,2,6,19,2472,2886,787,1849,1587,910,1002,875,75,745,474,105,4,1,1,0,7,16.4,45
6,6667,6304,9783,16345,7212,9812,56123,6,2,5,7,5,3,28,2462,2978,757,1975,1566,902,992,875,85,776,451,93,2,0,1,0,15,20.5,69
7,6750,6231,9598,16365,7306,9770,56020,24,12,6,17,9,5,73,2441,3014,734,1908,1551,854,995,911,67,788,466,90,17,7,1,0.002,34,23.8,141
