Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark
2,6184,6322,9627,16159,7123,9771,55186,0,0,1,3,1,1,6,2301,3431,840,1908,1495,864,927,1047,94,753,427,88,1,1,1,0,3,2
3,6055,6082,9729,16087,7253,9681,54887,0,2,0,10,1,5,18,2212,3364,746,1939,1578,927,887,997,67,783,467,87,3,2,1,0.001,8,14.2
4,5849,6311,9713,16097,7180,9715,54865,1,0,3,11,5,3,23,2147,3478,755,1847,1602,846,903,1039,67,735,452,84,6,2,1,0.001,11,21.6
5,5795,6279,9715,15987,7180,9441,54397,0,3,4,13,4,7,31,2166,3410,773,1909,1622,872,860,1008,77,756,459,89,4,2,1,0.001,13,24.2
6,5779,6269,9547,16065,7012,9642,54314,6,7,6,19,10,7,55,2162,3403,747,1871,1551,859,840,1014,84,728,495,99,13,5,1,0.002,26,25.5
7,5723,6210,9561,15974,7179,9522,54169,16,11,12,37,7,15,98,2154,3412,761,1935,1518,820,823,1077,74,757,438,79,20,5,1,0.002,41,27
8,5682,6132,9670,16067,7080,9611,54242,41,20,32,64,22,23,202,2075,3491,791,1882,1544,850,804,1029,71,761,451,81,44,10,1,0.003,79,33.4
9,5548,6175,9544,16117,7214,9672,54270,78,44,38,114,28,36,338,2058,3408,740,1883,1637,843,808,1009,71,726,480,85,68,20,1,0.006,134,45.6
10,5564,6076,9761,16001,7137,9661,54200,134,47,55,183,56,74,549,2113,3330,804,1810,1544,843,867,970,70,707,470,100,111,36,1,0.011,197,63.1
1,6696,6307,9845,16280,7159,9840,56127,0,1,0,0,0,0,1,2424,3478,831,1983,1566,872,977,1059,74,772,506,100,1,0,0,0,0,0
2,6358,6262,9635,16067,7321,9912,55555,0,0,0,0,0,0,0,2321,3482,768,1906,1628,901,932,1052,77,749,495,102,0,0,0,0,0,6.3
3,6071,6206,9680,15992,7332,9740,55021,0,0,0,0,0,0,0,2288,3423,776,1830,1604,876,890,1030,71,716,506,105,0,0,0,0,0,6.3
4,5862,6241,9769,16126,7261,9711,54970,0,0,0,0,0,0,0,2145,3458,814,1932,1579,878,835,995,85,792,463,94,0,0,0,0,0,6.3
5,5832,6198,9597,16093,7214,9653,54587,0,0,0,0,0,0,0,2155,3372,744,1933,1629,860,920,1022,76,761,488,97,0,0,0,0,0,6.3
6,5773,6178,9698,16109,7167,9607,54532,0,0,0,0,0,0,0,2093,3364,770,1960,1596,847,842,1000,69,785,472,81,0,0,0,0,0,6.3
7,5784,6177,9596,16104,7197,9693,54551,0,0,0,0,0,0,0,2184,3433,702,1976,1530,881,822,1039,68,785,436,94,0,0,0,0,0,6.3
8,5672,6219,9781,16127,7148,9669,54616,0,0,0,0,0,0,0,2143,3412,839,1885,1538,864,821,1022,89,755,439,86,0,0,0,0,0,6.3
9,5625,6198,9579,16110,7234,9582,54328,0,0,0,0,0,0,0,2054,3392,771,1871,1526,919,788,983,56,734,467,108,0,0,0,0,0,6.3
10,5677,6151,9670,16185,7037,9718,54438,0,0,0,0,0,0,0,2073,3438,814,1946,1537,923,838,1050,94,833,470,69,0,0,0,0,0,6.3
1,6642,6347,9762,16310,7152,9762,55975,0,1,0,1,0,0,2,2466,3523,773,1921,1549,829,963,1071,77,763,464,80,0,0,0,0,2,0
2,6212,6229,9773,16366,7333,9868,55781,5,1,0,1,0,2,9,2291,3359,831,1837,1627,906,909,1009,70,769,468,93,4,0,0,0,4,3.2
3,6071,6232,9729,16358,7292,9908,55590,1,2,0,0,4,0,7,2240,3480,810,1910,1644,845,886,1026,85,780,462,93,3,2,1,0.001,4,3.2
4,5860,6194,9769,16350,7394,9884,55451,0,0,3,5,1,1,10,2176,3388,759,1968,1640,931,897,1003,75,777,484,95,0,0,1,0,3,14.3
5,5788,6266,9807,16237,7308,9804,55210,1,1,2,8,2,3,17,2125,3494,770,1853,1551,875,814,1059,74,705,471,76,0,0,1,0,8,14.3
6,5740,6347,9886,16403,7245,9763,55384,5,6,6,22,5,13,57,2123,3550,880,1964,1625,915,837,1053,85,794,486,100,6,1,1,0,24,14.3
7,5680,6201,9581,16413,7210,9839,54924,22,14,23,40,18,15,132,2097,3415,781,1976,1573,908,855,1028,71,792,469,79,25,8,1,0.002,47,28.2
8,5681,6222,9825,16103,7274,9814,54919,38,25,29,70,18,26,206,2041,3398,779,1849,1602,886,795,1039,65,712,497,113,53,13,1,0.004,78,46.9
9,5751,6253,9571,16185,7309,9768,54837,48,29,30,81,32,32,252,2101,3475,741,1857,1593,845,810,1063,78,682,452,99,49,11,1,0.003,111,46.9
10,5715,6155,9634,16085,7261,9873,54723,77,35,45,123,48,60,388,2096,3358,752,1862,1598,884,842,1036,78,749,474,88,82,31,1,0.009,154,46.9
1,6703,6332,9720,16286,7155,9789,55985,0,0,3,4,0,0,7,2597,3478,720,1923,1576,885,1057,975,78,814,482,84,0,0,0,0,2,0
2,6169,6286,9645,16138,7209,9791,55238,0,4,1,7,3,2,17,2340,3500,762,1866,1639,914,927,1076,73,735,490,84,3,0,0,0,8,5
3,5891,6154,9646,15916,7255,9711,54573,7,2,3,8,2,5,27,2072,3416,801,1930,1602,907,841,1009,75,792,473,104,5,2,1,0.001,12,12.7
4,5810,6100,9616,15938,7127,9538,54129,8,4,1,15,6,5,39,2149,3334,766,1876,1601,875,904,912,73,726,469,97,6,1,1,0,20,12.7
5,5730,6189,9527,15911,7078,9566,54001,22,4,9,23,6,11,75,2081,3350,787,1847,1549,850,852,984,84,767,451,93,15,2,1,0.001,32,25.1
6,5792,6040,9528,16090,7090,9591,54131,29,13,11,41,13,23,130,2164,3340,752,1941,1598,834,883,989,62,777,476,86,24,8,1,0.002,47,25.1
7,5669,6063,9410,15969,7110,9450,53671,45,30,34,84,30,31,254,2125,3326,767,1927,1537,840,843,996,58,721,455,81,50,18,1,0.006,83,25.6
8,5570,5986,9592,16046,7006,9596,53796,71,33,55,150,45,61,415,2054,3305,770,1895,1560,845,781,1001,71,765,481,80,72,20,1,0.006,134,41.3
9,5513,6103,9532,15920,7106,9363,53537,103,74,89,217,75,88,646,2058,3298,778,1899,1566,829,801,955,74,793,485,78,144,44,1,0.014,212,48.3
10,5525,5956,9508,15911,6921,9637,53458,197,76,106,304,98,119,900,2091,3294,793,1887,1544,890,848,979,80,769,485,83,197,77,1,0.024,311,48.3
1,6688,6287,9772,16307,7185,9816,56055,0,0,0,1,0,1,2,2403,3475,743,1922,1567,915,960,1006,76,772,458,93,0,0,0,0,1,0
2,6305,6287,9552,16065,7276,9645,55130,0,0,0,0,0,0,0,2274,3501,785,1900,1560,833,947,1052,78,745,438,91,0,0,0,0,0,1.4
3,6089,6073,9616,16062,7210,9536,54586,0,0,0,0,0,0,0,2162,3290,733,1908,1565,864,874,954,71,760,484,76,0,0,0,0,0,1.4
4,5945,6152,9530,16199,7081,9739,54646,0,0,0,0,0,0,0,2163,3371,772,1966,1556,911,892,996,62,745,441,86,0,0,0,0,0,1.4
5,5886,6067,9623,16168,7215,9647,54606,0,0,0,0,0,0,0,2107,3298,776,1918,1562,827,852,1061,80,733,493,89,0,0,0,0,0,1.4
6,5865,6152,9721,16333,7129,9797,54997,0,0,0,0,0,0,0,2142,3354,785,1975,1569,876,863,997,77,758,465,93,0,0,0,0,0,1.4
7,5836,6167,9725,16185,7291,9741,54945,0,0,0,0,0,0,0,2185,3357,725,1942,1554,870,822,983,72,788,443,78,0,0,0,0,0,1.4
8,5784,6292,9865,16313,7322,9907,55483,0,0,0,0,0,0,0,2168,3484,790,1949,1604,892,865,988,81,803,497,85,0,0,0,0,0,1.4
9,5750,6240,9970,16348,7395,9799,55502,0,0,0,0,0,0,0,2093,3422,770,1950,1629,927,824,1047,75,781,494,91,0,0,0,0,0,1.4
10,5782,6441,9688,16472,7259,9900,55542,0,0,0,0,0,0,0,2102,3543,793,1982,1659,883,868,1043,85,800,487,98,0,0,0,0,0,1.4
1,6707,6333,9816,16264,7200,9851,56171,1,0,1,1,1,0,4,2538,3470,753,1843,1655,906,1001,1019,74,757,500,93,1,1,1,0,1,0
2,6242,6214,9603,16099,7322,9748,55228,0,0,0,3,0,0,3,2282,3396,782,1900,1643,848,913,1001,76,715,469,81,0,0,1,0,2,2.2
3,6030,6081,9641,15997,7273,9794,54816,0,1,1,2,1,0,5,2275,3319,759,1917,1587,898,896,999,71,758,517,92,1,0,1,0,2,2.2
4,5830,6160,9719,16141,7274,9648,54772,2,0,2,1,1,0,6,2175,3480,756,1908,1659,887,855,1035,74,743,483,91,1,0,1,0,3,25.1
5,5700,6196,9500,16150,7114,9827,54487,8,0,3,2,0,3,16,2077,3421,744,1934,1550,853,823,1020,86,783,463,74,5,2,1,0.001,4,25.1
6,5704,6066,9703,16215,7329,9675,54692,4,2,0,3,3,2,14,2148,3337,760,1903,1595,817,889,1061,86,756,493,91,3,1,1,0,7,25.1
7,5584,6177,9614,16265,7236,9916,54792,8,3,0,7,3,5,26,2108,3322,791,1965,1539,893,806,1016,73,817,462,92,8,3,1,0.001,10,56.1
8,5626,6169,9698,16336,7389,9765,54983,15,1,1,6,4,6,33,2086,3407,834,1855,1595,944,802,987,86,707,489,100,7,2,1,0.001,12,56.1
9,5607,6213,10051,16337,7138,9730,55076,10,0,7,9,3,8,37,2088,3422,821,1955,1528,874,839,1010,84,771,479,85,11,5,1,0.002,13,56.1
10,5572,6292,9749,16411,7182,9764,54970,5,5,3,12,3,7,35,2072,3479,746,1940,1550,888,846,1014,70,786,465,85,7,1,1,0,14,56.1
1,6690,6298,9702,16346,7200,9829,56065,0,0,2,3,0,2,7,2409,3468,811,1988,1551,877,948,1005,67,779,492,94,0,0,0,0,1,0
2,6363,6163,9768,16121,7254,9724,55393,1,1,3,7,3,3,18,2412,3405,810,1940,1642,885,974,1010,86,744,468,82,3,0,0,0,4,1
3,5999,6195,9622,16026,7212,9574,54628,7,5,6,10,4,7,39,2222,3418,784,1895,1569,842,919,1029,78,731,503,87,10,3,1,0.001,15,3
4,5849,6193,9577,16141,7102,9617,54479,13,4,4,22,12,11,66,2194,3348,776,1873,1555,909,881,979,80,719,462,81,13,4,1,0.001,30,41.7
5,5834,6059,9733,16197,7104,9652,54579,31,10,16,50,14,21,142,2153,3374,784,1886,1560,881,845,1032,75,730,476,84,27,12,1,0.004,39,41.7
6,5643,6198,9711,16224,7148,9641,54565,44,8,25,68,20,29,194,2045,3428,791,1933,1610,849,817,1028,72,762,473,98,36,16,1,0.005,57,41.7
7,5677,6183,9636,16148,7107,9649,54400,41,20,24,76,23,24,208,2083,3354,763,1923,1601,848,843,1017,76,788,487,75,43,18,1,0.005,73,41.7
8,5707,6145,9613,16114,7176,9596,54351,58,20,46,105,25,45,299,2112,3373,779,1998,1584,895,788,1025,71,787,493,116,54,17,1,0.005,83,41.7
9,5623,6129,9632,16104,7125,9717,54330,65,37,49,130,50,45,376,2172,3373,769,1948,1579,854,910,1023,85,806,468,82,76,34,1,0.01,112,58
10,5503,6158,9530,16055,7205,9480,53931,92,36,70,185,46,77,506,2058,3405,724,1852,1578,833,855,991,68,752,489,84,94,37,1,0.011,147,58
1,6645,6281,9691,16306,7064,9745,55732,0,1,0,0,0,0,1,2434,3500,746,1889,1486,845,958,1098,84,791,447,85,1,0,0,0,0,0
2,6200,6248,9500,16157,7194,9743,55042,0,0,0,0,0,0,0,2299,3474,765,1931,1554,876,935,1041,59,797,450,85,0,0,0,0,0,2.2
3,5963,6101,9686,16039,7252,9629,54670,0,0,0,0,0,0,0,2197,3388,785,1851,1574,887,853,950,83,746,490,64,0,0,0,0,0,2.2
4,5758,6176,9553,16042,7106,9566,54201,0,0,0,0,0,0,0,2161,3339,745,1860,1556,923,881,1016,74,747,471,101,0,0,0,0,0,2.2
5,5768,6144,9709,15907,7103,9677,54308,0,0,0,0,0,0,0,2091,3385,827,1859,1518,816,794,981,79,780,467,88,0,0,0,0,0,2.2
6,5749,6161,9592,15993,7259,9476,54230,0,0,0,0,0,0,0,2094,3442,788,1863,1593,855,850,1039,71,712,508,99,0,0,0,0,0,2.2
7,5657,6177,9667,16128,7038,9544,54211,0,0,0,0,0,0,0,2124,3369,733,1891,1567,871,853,1022,65,779,483,87,0,0,0,0,0,2.2
8,5657,6264,9555,16100,7172,9680,54428,0,0,0,0,0,0,0,2099,3464,746,1918,1539,888,841,1074,82,774,444,82,0,0,0,0,0,2.2
9,5669,6124,9531,16176,7190,9836,54526,0,0,0,0,0,0,0,2115,3393,788,1933,1566,914,848,1014,91,738,449,96,0,0,0,0,0,2.2
10,5599,6062,9628,16110,7243,9649,54291,0,0,0,0,0,0,0,2109,3367,771,1900,1561,851,869,1047,81,789,482,77,0,0,0,0,0,2.2
1,6630,6229,9610,16276,7132,9754,55631,0,0,1,0,0,0,1,2484,3453,765,1888,1549,896,996,1047,80,740,470,87,0,0,0,0,1,0
2,6169,6166,9667,16375,7199,9952,55528,0,0,0,0,0,0,0,2244,3395,771,1957,1557,928,883,1038,66,782,430,92,0,0,0,0,0,1
3,5966,6162,9910,16321,7354,9762,55475,0,0,0,0,0,0,0,2181,3385,783,1891,1617,866,856,983,69,714,497,87,0,0,0,0,0,4
4,5883,6442,9908,16612,7267,9846,55958,0,0,0,0,0,0,0,2165,3569,806,1894,1594,949,903,1044,94,788,468,104,0,0,0,0,0,4
5,5845,6322,9843,16459,7234,9874,55577,0,0,0,0,0,0,0,2213,3527,763,1895,1586,898,901,1062,69,778,448,91,0,0,0,0,0,4
6,5708,6322,9786,16537,7276,9937,55566,0,0,0,0,0,0,0,2137,3481,756,1906,1580,927,850,1045,73,757,467,101,0,0,0,0,0,4
7,5739,6343,9846,16572,7321,9969,55790,0,0,0,0,0,0,0,2088,3506,822,1949,1629,905,833,1028,81,789,485,85,0,0,0,0,0,4
8,5797,6223,9792,16508,7393,9715,55428,0,0,0,0,0,0,0,2166,3497,802,1893,1627,914,850,1055,88,776,497,102,0,0,0,0,0,4
9,5647,6238,9773,16652,7158,10138,55606,0,0,0,0,0,0,0,2113,3431,768,1955,1580,909,844,1014,78,778,479,96,0,0,0,0,0,4
10,5679,6302,9702,16381,7558,9918,55540,0,0,0,0,0,0,0,2085,3486,747,1902,1672,836,845,1014,84,745,517,77,0,0,0,0,0,4
1,6634,6314,9689,16327,7122,9800,55886,0,1,0,0,0,1,2,2517,3420,772,1953,1537,944,976,1079,75,816,454,109,0,0,0,0,2,0
2,6219,6154,9604,16251,7216,9885,55329,1,0,0,0,2,0,3,2286,3379,727,1979,1505,838,920,966,79,783,418,86,1,0,0,0,2,7.1
3,5945,6273,9788,16084,7356,9739,55185,0,1,1,1,0,1,4,2178,3420,758,1914,1646,901,848,1000,77,760,502,85,1,0,0,0,1,7.8
4,5871,6247,9842,16237,7217,9755,55169,0,0,0,0,0,0,0,2156,3454,760,1847,1504,860,813,993,77,733,458,82,0,0,0,0,0,7.8
5,5746,6318,9640,16465,7258,9833,55260,0,0,0,0,0,0,0,2167,3502,759,1918,1552,867,857,1059,88,756,497,112,0,0,0,0,0,7.8
6,5726,6126,9844,16521,7356,9788,55361,0,0,0,0,0,0,0,2095,3314,781,2005,1557,856,801,981,74,806,455,98,0,0,0,0,0,7.8
7,5741,6366,9835,16589,7229,10060,55820,0,0,0,0,0,0,0,2157,3522,811,1953,1600,933,879,1044,78,799,495,94,0,0,0,0,0,7.8
8,5752,6263,9921,16566,7436,9886,55824,0,0,0,0,0,0,0,2111,3509,756,1967,1647,877,872,995,81,818,503,78,0,0,0,0,0,7.8
9,5655,6441,9887,16534,7367,9992,55876,0,0,0,0,0,0,0,2114,3606,818,1978,1568,943,870,1061,90,801,475,83,0,0,0,0,0,7.8
10,5699,6302,9927,16533,7385,9966,55812,0,0,0,0,0,0,0,2106,3463,797,1932,1650,894,817,1015,73,794,507,91,0,0,0,0,0,7.8
1,6665,6318,9656,16413,7207,9827,56086,0,2,0,0,0,0,2,2488,3532,797,1911,1607,919,1015,1054,81,779,503,104,0,0,0,0,2,0
2,6221,6015,9845,16322,7337,9689,55429,3,0,0,1,0,1,5,2319,3325,797,1969,1620,879,949,1004,81,791,471,86,1,1,1,0,3,3.2
3,5899,6309,9797,16248,7181,9679,55113,4,1,0,8,4,3,20,2204,3449,771,1886,1610,891,858,1033,81,730,469,82,3,0,1,0,6,3.2
4,5856,6261,9734,16215,7177,9592,54835,9,5,7,27,8,8,64,2162,3423,759,1942,1539,857,878,1044,81,783,513,108,11,4,1,0.001,18,3.2
5,5801,6264,9585,16162,7127,9640,54579,17,5,12,36,9,8,87,2205,3453,776,1930,1590,869,865,1003,94,785,439,85,19,4,1,0.001,27,9.2
6,5686,6220,9413,16055,7140,9754,54268,23,11,11,32,9,12,98,2161,3436,749,1945,1606,856,856,1034,76,766,491,90,22,7,1,0.002,37,12.5
7,5631,6076,9438,15955,7286,9552,53938,38,3,6,42,11,16,116,2105,3323,795,1900,1576,853,863,1007,77,738,489,81,22,8,1,0.002,41,17.2
8,5565,5962,9624,16092,7053,9622,53918,38,13,32,85,15,38,221,2083,3306,810,1822,1520,866,832,980,71,724,456,87,43,9,1,0.003,66,17.2
9,5478,6106,9653,16148,7141,9775,54301,55,42,25,112,48,47,329,2076,3310,771,1920,1568,887,848,986,76,800,490,94,79,32,1,0.01,115,17.2
10,5526,6200,9615,16255,7220,9756,54572,104,40,49,186,60,75,514,2092,3357,724,1953,1552,839,862,1008,62,792,447,89,110,38,1,0.012,170,23.3
1,6669,6252,9725,16209,7127,9726,55708,1,0,0,0,0,2,3,2404,3459,753,1893,1543,903,959,1075,77,753,437,95,1,0,0,0,1,0
2,6307,6191,9701,16102,7206,9864,55371,5,1,0,1,0,0,7,2388,3402,781,1845,1566,885,962,985,71,721,466,104,1,1,1,0,4,2.2
3,5991,6175,9790,16102,7320,9738,55116,8,0,2,4,2,1,17,2262,3391,806,1863,1636,869,901,1029,74,734,458,84,4,1,1,0,6,3
4,5808,6129,9779,16236,7245,9823,55020,9,2,6,11,2,5,35,2164,3363,766,1928,1630,879,880,1007,82,732,496,87,11,6,1,0.002,8,3
5,5688,6254,9664,16323,7249,9905,55083,8,7,6,18,7,8,54,2092,3399,763,1934,1572,878,833,1002,80,791,469,86,14,4,1,0.001,17,22.5
6,5781,6163,9698,16263,7302,9959,55166,16,4,14,42,13,24,113,2206,3405,748,1954,1610,821,847,987,69,789,476,92,20,5,1,0.002,33,24.4
7,5644,6155,9866,16253,7448,9820,55186,18,21,23,87,31,38,218,2063,3394,801,1907,1689,950,825,1019,87,793,520,95,37,10,1,0.003,65,31.3
8,5656,6297,9745,16401,7218,9646,54963,39,33,55,144,40,55,366,2077,3440,780,2020,1617,935,833,1047,77,794,503,94,75,28,1,0.008,107,31.3
9,5691,6181,9708,16276,7090,9781,54727,80,58,60,185,71,84,538,2117,3393,751,1909,1576,909,865,1030,78,769,465,70,99,45,1,0.014,167,31.3
10,5620,6183,9737,16153,7134,9586,54413,137,69,104,282,74,123,789,2089,3435,786,1925,1544,914,869,1059,94,774,474,100,172,62,1,0.018,235,42.7
1,6647,6232,9562,16326,7121,9795,55683,0,0,1,0,1,0,2,2386,3487,758,1935,1585,872,984,1064,74,792,512,95,0,0,0,0,1,0
2,6210,6085,9710,16113,7286,9583,54987,0,0,1,1,0,0,2,2282,3341,757,1885,1603,877,983,960,68,725,502,85,0,0,0,0,1,2
3,5973,6262,9594,16175,7149,9677,54830,0,0,0,0,0,0,0,2236,3483,763,1835,1606,903,876,1101,96,740,471,98,0,0,0,0,0,2
4,5848,6113,9570,16278,7153,9622,54584,0,0,0,0,0,0,0,2217,3370,791,1955,1561,859,900,969,82,765,470,85,0,0,0,0,0,2
5,5693,6026,9620,16028,7127,9642,54136,0,0,0,0,0,0,0,2060,3312,739,1882,1504,892,810,1002,87,743,444,90,0,0,0,0,0,2
6,5679,6182,9549,16135,7095,9716,54356,0,0,0,0,0,0,0,2021,3363,774,1959,1512,850,808,1034,83,788,465,92,0,0,0,0,0,2
7,5759,6066,9659,16111,7242,9688,54525,0,0,0,0,0,0,0,2202,3312,796,1890,1635,855,891,984,77,747,469,63,0,0,0,0,0,2
8,5628,6185,9882,16246,7197,9675,54813,0,0,0,0,0,0,0,2029,3445,781,1866,1602,802,820,1094,74,749,466,76,0,0,0,0,0,2
9,5641,6362,9708,16277,7260,9691,54939,0,0,0,0,0,0,0,2117,3550,731,1889,1604,824,825,1080,86,755,454,83,0,0,0,0,0,2
10,5646,6233,9823,16382,7306,9743,55133,0,0,0,0,0,0,0,2031,3411,828,1877,1578,852,810,1024,69,732,483,74,0,0,0,0,0,2
1,6676,6301,9788,16259,7126,9906,56056,0,1,0,0,0,0,1,2479,3440,816,1893,1573,848,1005,1011,78,798,478,68,1,0,0,0,0,0
2,6300,6242,9644,16179,7369,9791,55525,0,0,0,0,0,0,0,2361,3434,758,1861,1622,842,937,1035,89,759,449,95,0,0,0,0,0,7.2
3,6025,6194,9697,16294,7276,9926,55412,0,0,0,0,0,0,0,2157,3397,758,1871,1536,865,872,1036,81,724,462,93,0,0,0,0,0,7.2
4,5985,6199,10047,16495,7406,9725,55857,0,0,0,0,0,0,0,2251,3437,741,1896,1635,885,903,1070,70,755,487,85,0,0,0,0,0,7.2
5,5773,6432,9939,16485,7271,9860,55760,0,0,0,0,0,0,0,2132,3558,760,1921,1635,911,873,1076,59,750,484,82,0,0,0,0,0,7.2
6,5812,6371,9718,16513,7246,9825,55485,0,0,0,0,0,0,0,2112,3457,729,1977,1581,855,833,1012,66,811,472,88,0,0,0,0,0,7.2
7,5864,6242,9762,16628,7284,9840,55620,0,0,0,0,0,0,0,2185,3503,826,1982,1609,871,894,1091,80,808,490,85,0,0,0,0,0,7.2
8,5722,6174,9632,16596,7322,9950,55396,0,0,0,0,0,0,0,2101,3405,711,2005,1604,887,844,1023,63,768,504,89,0,0,0,0,0,7.2
9,5663,6194,9866,16418,7459,9832,55432,0,0,0,0,0,0,0,2124,3456,778,1895,1649,810,873,1067,70,757,503,81,0,0,0,0,0,7.2
10,5574,6365,9919,16611,7341,10087,55897,0,0,0,0,0,0,0,2008,3492,804,1989,1558,902,795,1065,85,803,426,77,0,0,0,0,0,7.2
1,6600,6280,9765,16309,7180,9843,55977,2,0,4,2,1,0,9,2410,3431,788,1923,1580,857,1001,1021,83,793,452,72,0,0,0,0,2,0
2,6247,6235,9508,16076,7327,9696,55089,4,2,1,3,0,2,12,2377,3401,764,1881,1562,850,938,1051,91,763,426,89,7,3,1,0.001,2,1.4
3,5985,6078,9696,16124,7269,9681,54833,0,0,0,0,0,0,0,2204,3313,770,1983,1615,912,875,976,84,826,496,116,0,0,1,0,0,3
4,5836,6161,9603,16212,7125,9676,54613,0,0,0,0,0,0,0,2120,3357,764,1850,1625,905,825,1070,78,777,489,91,0,0,1,0,0,3
5,5852,6136,9627,16182,7112,9559,54468,0,0,0,0,0,0,0,2119,3356,739,1898,1586,832,854,967,86,705,493,86,0,0,1,0,0,3
6,5778,6180,9686,16138,7162,9507,54451,0,0,0,0,0,0,0,2097,3403,757,1905,1600,846,870,1032,71,743,495,87,0,0,1,0,0,3
7,5736,6185,9735,16100,6981,9752,54489,0,0,0,0,0,0,0,2123,3472,762,1855,1508,895,858,1020,83,741,453,98,0,0,1,0,0,3
8,5638,6136,9529,16098,7286,9503,54190,0,0,0,0,0,0,0,2036,3326,727,1923,1570,895,797,1018,56,784,428,108,0,0,1,0,0,3
9,5702,6159,9631,16162,7018,9681,54353,0,0,0,0,0,0,0,2079,3414,800,1827,1548,879,825,1012,70,705,491,94,0,0,1,0,0,3
10,5726,6126,9556,16085,7275,9573,54341,0,0,0,0,0,0,0,2154,3401,743,1919,1635,842,866,1006,73,727,490,92,0,0,1,0,0,3
1,6630,6353,9909,16367,7156,9584,55999,0,1,0,0,0,0,1,2342,3500,767,1982,1638,893,915,962,69,765,522,98,1,1,1,0,0,0
2,6384,6380,9716,16094,7121,9649,55344,0,0,0,0,0,0,0,2361,3538,784,1811,1587,830,963,1036,56,705,472,79,0,0,1,0,0,4.1
3,6129,6266,9619,15930,7261,9588,54793,0,0,0,0,0,0,0,2239,3517,810,1802,1618,839,904,1059,80,732,510,95,0,0,1,0,0,4.1
4,5896,6129,9764,16200,7192,9534,54715,0,0,0,0,0,0,0,2157,3369,788,1988,1588,888,910,1000,86,809,462,85,0,0,1,0,0,4.1
5,5753,6229,9639,15938,7052,9650,54261,0,0,0,0,0,0,0,2061,3362,781,1888,1571,839,854,944,73,773,451,81,0,0,1,0,0,4.1
6,5824,6122,9307,15764,7197,9549,53763,0,0,0,0,0,0,0,2250,3398,749,1887,1663,831,908,1061,82,775,476,88,0,0,1,0,0,4.1
7,5560,5893,9521,15817,7122,9467,53380,0,0,0,0,0,0,0,2072,3286,808,1896,1595,858,810,975,68,788,497,86,0,0,1,0,0,4.1
8,5454,6070,9427,15840,7020,9455,53266,0,0,0,0,0,0,0,1984,3297,738,1877,1552,804,777,965,65,789,456,75,0,0,1,0,0,4.1
9,5544,6087,9343,15862,7115,9546,53497,0,0,0,0,0,0,0,2081,3360,736,1911,1546,897,848,1016,60,756,465,105,0,0,1,0,0,4.1
10,5509,6096,9504,15880,6967,9447,53403,0,0,0,0,0,0,0,2057,3345,765,1885,1571,862,834,1007,75,751,473,90,0,0,1,0,0,4.1
1,6610,6254,9853,16092,7122,9685,55616,0,0,1,1,0,1,3,2502,3447,796,1869,1521,923,988,1014,84,762,455,96,1,0,0,0,1,0
2,6129,6284,9737,16250,7145,9730,55275,0,0,1,1,1,1,4,2220,3457,804,1941,1555,871,887,1046,65,800,463,80,0,0,0,0,1,5
3,6022,6226,9564,16053,7215,9661,54741,0,0,0,0,0,0,0,2290,3396,783,1884,1615,894,896,1022,82,743,518,82,0,0,0,0,0,5
4,5848,6089,9762,16330,7180,9584,54793,0,0,0,0,0,0,0,2162,3359,761,1940,1569,885,858,984,86,811,470,87,0,0,0,0,0,18
5,5703,6263,9703,16175,7175,9888,54907,0,0,0,0,0,0,0,2103,3461,804,1904,1525,896,847,1086,94,799,450,101,0,0,0,0,0,18
6,5705,6210,9639,16254,7301,9736,54845,0,0,0,0,0,0,0,2130,3352,730,1900,1576,847,896,1004,76,780,499,76,0,0,0,0,0,18
7,5776,6148,9860,16316,7246,9859,55205,0,0,0,0,0,0,0,2149,3384,835,1923,1578,848,872,1021,80,757,476,82,0,0,0,0,0,18
8,5653,6233,9727,16321,7380,9796,55110,0,0,0,0,0,0,0,2116,3395,793,1892,1622,845,846,1019,85,745,511,79,0,0,0,0,0,18
9,5656,6262,9918,16469,7312,9711,55328,0,0,0,0,0,0,0,2138,3373,791,2049,1588,896,830,988,66,793,479,89,0,0,0,0,0,18
10,5703,6388,9946,16449,7181,9810,55477,0,0,0,0,0,0,0,2104,3485,805,1871,1468,890,859,1051,85,738,455,82,0,0,0,0,0,18
1,6643,6268,9781,16228,7137,9700,55757,0,0,0,2,0,0,2,2461,3404,805,1948,1651,832,984,982,80,771,517,90,0,0,0,0,1,0
2,6248,6197,9547,16045,7269,9584,54890,0,0,0,2,0,0,2,2315,3413,763,1948,1648,851,915,1031,81,799,501,108,1,0,0,0,1,4.5
3,5967,6107,9409,15907,7135,9701,54226,0,0,1,5,0,3,9,2231,3414,761,1951,1581,959,918,1078,74,789,473,88,1,1,1,0,3,5
